OGLE-BLG-RRLYR-00046  15.867 17.248  0.48857803 0.00000166  5000.17974  0.642  0.464 4.186  0.269 2.389
OGLE-BLG-RRLYR-00047  15.526 16.670  0.50259538 0.00000049  5000.39202  0.776  0.517 4.191  0.386 2.356
OGLE-BLG-RRLYR-00049  16.387 17.743  0.61293577 0.00000071  5000.11301  0.749  0.562 4.385  0.336 2.537
OGLE-BLG-RRLYR-00050  16.315 17.563  0.57436487 0.00000212  5000.50857  0.545  0.517 4.550  0.324 3.047
OGLE-BLG-RRLYR-00052  16.057 17.490  0.55191598 0.00000157  5000.44561  0.494  0.518 4.522  0.336 3.107
OGLE-BLG-RRLYR-00054  16.269 17.638  0.60919626 0.00000172  5000.00193  0.449  0.485 4.548  0.289 2.993
OGLE-BLG-RRLYR-00055  15.317 16.784  0.71652089 0.00000772  5000.65602  0.454  0.404 4.369  0.252 2.740
OGLE-BLG-RRLYR-00056  15.736 16.907  0.58916472 0.00000216  5000.33320  0.714  0.501 4.547  0.317 2.921
OGLE-BLG-RRLYR-00058  16.076 17.177  0.53080961 0.00000298  5000.46866  0.524  0.458 4.454  0.256 2.858
OGLE-BLG-RRLYR-00059  15.420 16.562  0.72351124 0.00000405  5000.14165  0.205  0.300 4.985  0.106 3.853
OGLE-BLG-RRLYR-00060  15.498 16.614  0.48513612 0.00000066  5000.24801  0.729  0.490 4.214  0.393 2.320
OGLE-BLG-RRLYR-00061  15.715 16.828  0.50817328 0.00000340  5000.22137  0.572  0.394 4.188  0.235 2.283
OGLE-BLG-RRLYR-00062  15.455 16.697  0.55327903 0.00000079  5000.26440  0.571  0.533 4.511  0.336 2.994
OGLE-BLG-RRLYR-00063  15.062 16.306  0.67483409 0.00000131  5000.56808  0.567  0.492 4.685  0.317 3.182
OGLE-BLG-RRLYR-00064  15.979 17.308  0.53264948 0.00000076  5000.35344  0.611  0.531 4.333  0.355 2.668
OGLE-BLG-RRLYR-00066  15.925 17.217  0.52668035 0.00000077  5000.04282  0.568  0.545 4.294  0.366 2.631
OGLE-BLG-RRLYR-00067  15.616 16.773  0.55401796 0.00000704  5000.34832  0.445  0.384 4.363  0.198 2.377
OGLE-BLG-RRLYR-00068  15.172 16.451  0.46846166 0.00000223  5000.38698  0.623  0.412 4.120  0.232 2.043
OGLE-BLG-RRLYR-00069  15.564 16.741  0.63491189 0.00000071  5000.42722  0.802  0.534 4.413  0.341 2.482
OGLE-BLG-RRLYR-00070  15.890 17.234  0.54232208 0.00000284  5000.49006  0.557  0.511 4.320  0.331 2.651
OGLE-BLG-RRLYR-00072  16.004 17.218  0.59745012 0.00000118  5000.47745  0.410  0.478 4.712  0.270 3.286
OGLE-BLG-RRLYR-00073  15.260 16.581  0.61822834 0.00000230  5000.10020  0.446  0.495 4.449  0.345 2.936
OGLE-BLG-RRLYR-00074  16.112 17.263  0.50112081 0.00000109  5000.08904  0.763  0.528 4.220  0.400 2.425
OGLE-BLG-RRLYR-00078  16.678    -    0.57048466 0.00000344  5000.11991  0.465  0.499 4.528  0.283 2.842
OGLE-BLG-RRLYR-00080  15.884 17.208  0.59090448 0.00000598  5000.46987  0.361  0.404 4.745  0.235 3.243
OGLE-BLG-RRLYR-00081  15.938 17.166  0.60354678 0.00000057  5000.23634  0.709  0.533 4.228  0.343 2.386
OGLE-BLG-RRLYR-00083  16.185 17.723  0.61303650 0.00000446  5000.24203  0.702  0.525 4.332  0.264 2.307
OGLE-BLG-RRLYR-00084  16.135 17.406  0.43865214 0.00000033  5000.01531  0.821  0.501 4.019  0.388 2.044
OGLE-BLG-RRLYR-00086  15.981 17.083  0.45454281 0.00000208  5000.28902  0.924  0.420 4.385  0.275 2.621
OGLE-BLG-RRLYR-00087  16.133 17.559  0.50642684 0.00000154  5000.29154  0.589  0.498 4.331  0.302 2.530
OGLE-BLG-RRLYR-00088  16.010    -    0.57217972 0.00000069  5000.06321  0.738  0.533 4.268  0.361 2.531
OGLE-BLG-RRLYR-00089  16.609 17.931  0.56361627 0.00000614  5000.18057  0.220  0.305 4.699  0.214 3.090
OGLE-BLG-RRLYR-00090  16.234    -    0.44150305 0.00000203  5000.12423  0.748  0.520 4.068  0.311 2.003
OGLE-BLG-RRLYR-00093  16.117 17.490  0.64011685 0.00000288  5000.63178  0.239  0.347 4.846  0.156 3.527
OGLE-BLG-RRLYR-00094  17.288 18.891  0.61957736 0.00000204  5000.08387  0.636  0.533 4.379  0.360 2.791
OGLE-BLG-RRLYR-00095  19.173 20.698  0.56144678 0.00001426  5000.48387  0.459  0.319 4.366  0.000   -  
OGLE-BLG-RRLYR-00096  17.261 18.619  0.44096961 0.00000090  5000.18422  0.619  0.552 4.527  0.332 2.923
OGLE-BLG-RRLYR-00098  15.911 17.396  0.62628966 0.00000354  5000.31715  0.525  0.524 4.621  0.278 2.973
OGLE-BLG-RRLYR-00099  16.132 17.384  0.61708898 0.00000506  5000.50402  0.182  0.286 4.759  0.067 3.354
OGLE-BLG-RRLYR-00100  15.871 17.188  0.56709328 0.00000091  5000.02825  0.551  0.505 4.483  0.334 2.879
OGLE-BLG-RRLYR-00101  15.881 17.448  0.52392258 0.00000468  5000.00830  0.665  0.478 4.323  0.361 2.353
OGLE-BLG-RRLYR-00103  15.463 16.786  0.63348765 0.00000158  5000.03738  0.525  0.490 4.601  0.317 3.045
