OGLE-BLG-RRLYR-00573  16.376 18.022  0.30992534 0.00000088  5000.11713  0.301  0.119 5.194  0.087 4.108
OGLE-BLG-RRLYR-00582  17.165 19.245  0.29710221 0.00000167  5000.25222  0.244  0.091 4.553  0.090 3.930
OGLE-BLG-RRLYR-00584  16.991 18.655  0.25246227 0.00000065  5000.13100  0.238  0.137 4.765  0.086 2.899
OGLE-BLG-RRLYR-00585  16.029 18.429  0.30578316 0.00000201  5000.13406  0.103  0.132 4.755  0.000   -  
OGLE-BLG-RRLYR-00586  16.665 17.978  0.27876980 0.00000038  5000.02854  0.286  0.152 5.014  0.109 3.462
OGLE-BLG-RRLYR-00587  17.865 20.232  0.31903122 0.00000316  5000.10876  0.388  0.000   -    0.000   -  
OGLE-BLG-RRLYR-00588  16.758 18.463  0.31307609 0.00000093  5000.07692  0.244  0.102 4.747  0.067 3.811
OGLE-BLG-RRLYR-00589  16.659 18.337  0.30558410 0.00000081  5000.18731  0.259  0.119 4.893  0.063 4.263
OGLE-BLG-RRLYR-00590  16.883 18.701  0.25473749 0.00000073  5000.00184  0.273  0.160 4.962  0.065 3.254
OGLE-BLG-RRLYR-00597  17.142 19.023  0.25391595 0.00000157  5000.06337  0.268  0.159 4.761  0.000   -  
OGLE-BLG-RRLYR-00599  16.315 18.117  0.33384729 0.00000134  5000.22572  0.266  0.092 5.111  0.117 4.038
OGLE-BLG-RRLYR-00604  16.529 18.211  0.28316822 0.00000074  5000.18176  0.294  0.135 4.891  0.069 3.592
OGLE-BLG-RRLYR-00612  17.267 19.178  0.26900720 0.00000124  5000.08820  0.207  0.101 4.830  0.000   -  
OGLE-BLG-RRLYR-00614  17.384 19.381  0.27264347 0.00000114  5000.00173  0.289  0.168 4.870  0.070 3.173
OGLE-BLG-RRLYR-00619  16.641 18.407  0.28925956 0.00000125  5000.14462  0.167  0.093 4.522  0.000   -  
OGLE-BLG-RRLYR-00623  17.053 18.665  0.27666022 0.00000095  5000.26136  0.311  0.198 4.774  0.057 3.197
OGLE-BLG-RRLYR-00628  17.354 19.806  0.33016645 0.00000232  5000.13075  0.261  0.071 4.443  0.000   -  
OGLE-BLG-RRLYR-00630  17.040 18.648  0.26239217 0.00000079  5000.06488  0.225  0.177 4.827  0.000   -  
OGLE-BLG-RRLYR-00636  16.500 17.843  0.22948501 0.00000040  5000.02315  0.262  0.154 4.840  0.048 2.979
OGLE-BLG-RRLYR-00647  15.978 17.294  0.31302421 0.00000344  5000.04242  0.247  0.113 5.397  0.077   -  
OGLE-BLG-RRLYR-00650  16.225 17.873  0.26363305 0.00000069  5000.05177  0.304  0.188 4.853  0.077 2.993
OGLE-BLG-RRLYR-00652  17.393 18.923  0.28641968 0.00000030  5000.24900  0.249  0.080 4.991  0.111 4.233
OGLE-BLG-RRLYR-00653  17.284 19.241  0.29059169 0.00000026  5000.02009  0.296  0.183 4.844  0.087 3.605
OGLE-BLG-RRLYR-00662  16.305 17.838  0.34287155 0.00000101  5000.23265  0.272  0.070 5.110  0.114 5.053
OGLE-BLG-RRLYR-00670  16.611 18.421  0.31845889 0.00000138  5000.25595  0.273  0.085 4.865  0.064 3.734
OGLE-BLG-RRLYR-00673  16.992 18.602  0.28633642 0.00000042  5000.10651  0.277  0.107 4.435  0.071 4.755
OGLE-BLG-RRLYR-00679  16.678 18.309  0.30903088 0.00000024  5000.19505  0.243  0.119 4.881  0.072 4.206
