OGLE-SMC-RRLYR-1101  19.096 19.649  0.3743848 0.0000008  2086.66956  0.264  0.266 4.912  0.000   -    0.5028932 0.0000017  2086.40551  0.231  0.124 4.455  0.000   -  
OGLE-SMC-RRLYR-1112  18.868 19.328  0.4350943 0.0000005   466.28675  0.266  0.272 5.200  0.077 3.910  0.5825330 0.0000026   466.20535  0.088  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1113  19.089 19.592  0.3603112 0.0000007  2086.69821  0.261  0.180 5.334  0.000   -    0.4837221 0.0000024  2086.62307  0.135  0.226 4.084  0.000   -  
OGLE-SMC-RRLYR-1131  18.872 19.349  0.3727144 0.0000009  2086.79446  0.235  0.171 4.390  0.000   -    0.4999719 0.0000027  2086.48957  0.115  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1138  19.179 19.617  0.3693457 0.0000008  2086.67704  0.272  0.186 5.082  0.000   -    0.4959808 0.0000022  2086.50240  0.187  0.174 3.866  0.000   -  
OGLE-SMC-RRLYR-1139  19.346 19.777  0.4073865 0.0000006   466.38400  0.276  0.275 5.345  0.000   -    0.5456747 0.0000026   466.20657  0.118  0.257 3.787  0.000   -  
OGLE-SMC-RRLYR-1143  19.229 19.672  0.3786401 0.0000005   466.25595  0.251  0.199 5.169  0.000   -    0.5084344 0.0000010   466.32521  0.203  0.213 3.995  0.000   -  
OGLE-SMC-RRLYR-1148  19.029 19.559  0.4180070 0.0000008  2086.75036  0.273  0.255 5.263  0.000   -    0.5598697 0.0000050  2086.64978  0.090  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1160  19.110 19.651  0.4223132 0.0000010  2086.78291  0.271  0.163 5.170  0.000   -    0.5654882 0.0000059  2086.83913  0.087  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1169  19.373 19.921  0.3741778 0.0000010  2086.60005  0.264  0.226 5.349  0.000   -    0.5026791 0.0000026  2086.46143  0.192  0.198 4.181  0.000   -  
OGLE-SMC-RRLYR-1177  19.251 19.813  0.3914340 0.0000009  2086.69670  0.245  0.196 5.172  0.138 3.900  0.5244199 0.0000045  2086.41991  0.097  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1189  19.044 19.452  0.3729671 0.0000004   466.38857  0.234  0.164 5.128  0.000   -    0.5005616 0.0000013   466.38067  0.136  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1191  19.500 20.057  0.3618355 0.0000009  2086.71778  0.262  0.235 5.358  0.000   -    0.4859339 0.0000028  2086.47397  0.171  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1196  19.167 19.643  0.4148837 0.0000010  2086.58643  0.255  0.245 5.265  0.200 3.712  0.5556980 0.0000051  2086.42639  0.096  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1198  18.926 19.792  0.4323357 0.0000010  2086.77845  0.242  0.188 5.569  0.000   -    0.5803664 0.0000037  2086.79769  0.117  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1213  19.449 20.016  0.3771899 0.0000005   466.37109  0.261  0.161 5.375  0.000   -    0.5066871 0.0000012   466.50344  0.202  0.223 3.914  0.000   -  
OGLE-SMC-RRLYR-1236  19.106 19.576  0.3801939 0.0000008  2086.68272  0.253  0.241 5.057  0.000   -    0.5102134 0.0000024  2086.53865  0.169  0.180 3.944  0.000   -  
OGLE-SMC-RRLYR-1237  19.157 19.639  0.3747693 0.0000004   466.47127  0.268  0.234 5.120  0.000   -    0.5028159 0.0000013   466.08207  0.158  0.200 4.271  0.000   -  
OGLE-SMC-RRLYR-1243  19.040 19.551  0.3850493 0.0000007  2086.73998  0.262  0.173 4.780  0.000   -    0.5161077 0.0000027  2086.68893  0.127  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1248  19.226 19.690  0.3608009 0.0000008  2086.79196  0.259  0.177 5.339  0.000   -    0.4844661 0.0000026  2086.60637  0.143  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1259  19.323 19.871  0.3637693 0.0000006   466.45825  0.233  0.174 5.136  0.000   -    0.4883090 0.0000017   466.13384  0.147  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1262  19.152 19.611  0.3880073 0.0000005   466.55682  0.226  0.121 5.152  0.117 3.811  0.5198722 0.0000021   466.12265  0.116  0.000   -    0.000   -  
