object_id,region,catalog_type,catalog_period,catalog_epoch,catalog_secondary_period,period_mode,sha256,file,bytes,n_observations,baseline_days,has_errors,eligible,exclusion_reason
OGLE-LMC-RRLYR-03514,LMC,RRab,0.605193,2166.85277,,fundamental,b3eb3f51e3b1b506ddbcc1a3c4bdf437c139500ee67e1bd74c808d88e693cb4b,photometry/OGLE-LMC-RRLYR-03514.dat,8376,349,2373.74383,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03573,LMC,RRab,0.59877,726.2397,,fundamental,2bebc83afe47fe73eb12d71181219877cddf0601d6a78b912cb63b6238726033,photometry/OGLE-LMC-RRLYR-03573.dat,15912,663,3813.79489,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03582,LMC,RRc,0.2978975,2166.79425,,first overtone,04835d199420961fa07f9d6d129c5c9b618a556caf3170d2e18e8506f4d2cbb9,photometry/OGLE-LMC-RRLYR-03582.dat,17568,732,2373.78772,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03627,LMC,RRab,0.6333275,726.25655,,fundamental,a45b23b21e7beb51842aeee50fef5e6c709f6860d6d00e76e3ba68c1fff1a9e6,photometry/OGLE-LMC-RRLYR-03627.dat,21216,884,3813.80352,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03664,LMC,RRc,0.2947631,2166.65959,,first overtone,843b930b7dd609505c96e0c9f0150d538dcd730f4d2e16fc9f4fd23a45c31351,photometry/OGLE-LMC-RRLYR-03664.dat,8736,364,2373.7439999999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03666,LMC,RRab,0.4611785,2166.74479,,fundamental,f5374d2dfefef1be8b71fac4e3006d4f4b6550b63740dfdeabaab5a1afa1b6f4,photometry/OGLE-LMC-RRLYR-03666.dat,15960,665,2373.74732,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03668,LMC,RRab,0.5362895,726.61193,,fundamental,f1d5cfbd6308517640b44d49827114fcb8e1ed9e22d99b3b033d8625c6aedb41,photometry/OGLE-LMC-RRLYR-03668.dat,15576,649,3813.79693,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03696,LMC,RRe,0.2671318,2166.86409,,catalog RRe,3f4c0092f78e11c13cf9f78f65697087eabce2d71ce09b25043164c9b137ba15,photometry/OGLE-LMC-RRLYR-03696.dat,15192,633,2373.74745,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03785,LMC,RRab,0.7804966,726.028,,fundamental,9768dab52eda195c0c87ebea6e833b7070827385bade525e71e876a64a1dd229,photometry/OGLE-LMC-RRLYR-03785.dat,15432,643,3813.8368299999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03798,LMC,RRab,0.553695,2166.8856,,fundamental,223ac7d1239a8d2894dd457f343f05841d99207bbb935741d9f5378c6e4801ab,photometry/OGLE-LMC-RRLYR-03798.dat,8688,362,2373.74367,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03814,LMC,RRab,0.5341044,726.49765,,fundamental,c920646b88208d6707bf0c9ca9c3b67246e00fbb908e9327e1e8d5e6958ac2b0,photometry/OGLE-LMC-RRLYR-03814.dat,15408,642,3813.8359199999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03835,LMC,RRc,0.3363,2166.81422,,first overtone,36e273f912a83e8f5836cbfe3cd230feffc162fe9cb3e7c36124ca6ad428a7af,photometry/OGLE-LMC-RRLYR-03835.dat,8712,363,2373.7439999999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03899,LMC,RRe,0.283352,726.55638,,catalog RRe,bfc51ae3eaab18e62f8c443ef708bf8e6bf6918d2648202bf0029d8484cf6771,photometry/OGLE-LMC-RRLYR-03899.dat,15672,653,3813.8292,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03920,LMC,RRc,0.30195,726.65255,,first overtone,50dbbdead007833a02df82a29de0e88da9d5fa910696526e0015bf930567599a,photometry/OGLE-LMC-RRLYR-03920.dat,15648,652,3813.82966,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03963,LMC,RRab,0.597785,2166.79772,,fundamental,4565f34aa7958c41f9fea4af97e59956e39e174a8b6aeb3372088990c1e855c9,photometry/OGLE-LMC-RRLYR-03963.dat,8376,349,2373.74383,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-03997,LMC,RRc,0.3065115,726.50488,,first overtone,0369d4400fad1ef9bb6f36c2faae116613c28dfaa88e34d76b78ce8d2379d916,photometry/OGLE-LMC-RRLYR-03997.dat,15744,656,3813.82897,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04012,LMC,RRc,0.2844725,726.71681,,first overtone,4ee728f1e97bad2d9d9b072298e51562abb21ebd89e68888ec444840bdc88411,photometry/OGLE-LMC-RRLYR-04012.dat,15384,641,3813.8358999999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04022,LMC,RRab,0.598605,726.49364,,fundamental,be9436f172d80766d161b6a258bd88d9438cb921c0b064389bef75ecacd21630,photometry/OGLE-LMC-RRLYR-04022.dat,15432,643,3813.8365099999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04031,LMC,RRc,0.3705184,726.48035,,first overtone,eab5db999211e0a0aaab403d4ecce301f4a790b3d748e6b81ac739eb2fde42e7,photometry/OGLE-LMC-RRLYR-04031.dat,15528,647,3813.83587,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04077,LMC,RRab,0.529229,726.63432,,fundamental,31bb387790fe96288009bd11e268710882479a62769dfd1e345677c9a0b1bc03,photometry/OGLE-LMC-RRLYR-04077.dat,14976,624,3810.7787200000002,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04103,LMC,RRe,0.2747019,2166.61483,,catalog RRe,13f5609726c56302e85ca68d408f12a4a6f33129540f467102acae413448f18c,photometry/OGLE-LMC-RRLYR-04103.dat,18096,754,2373.78424,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04112,LMC,RRe,0.2604036,726.55572,,catalog RRe,37004c0ca0c3b538c23afa96944897ca07c947449952db40cd90c0d4ac0148c5,photometry/OGLE-LMC-RRLYR-04112.dat,13632,568,3813.8345,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04133,LMC,RRc,0.348502,2166.68984,,first overtone,12612b2406f3826517beeea081c4bd02cfa98ce0707cbc9295c538313bdac621,photometry/OGLE-LMC-RRLYR-04133.dat,8928,372,2373.7408000000005,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04200,LMC,RRab,0.5108288,726.75726,,fundamental,3a8955c211be5d22f774ae4c0a29f437aeb5ff8dc1397aee941144169b9070af,photometry/OGLE-LMC-RRLYR-04200.dat,15432,643,3813.83555,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04232,LMC,RRab,0.5832675,2166.4783,,fundamental,d7afce79bb6be703f8f4773914d413ed8417d96f257da9f9fade11e9917bc555,photometry/OGLE-LMC-RRLYR-04232.dat,8736,364,2373.7439999999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04268,LMC,RRab,0.62109,726.30192,,fundamental,570a0095b8ff8d5e643e5b5c459dd0b15dc76a6563773891d8465d9d5410bbbe,photometry/OGLE-LMC-RRLYR-04268.dat,14616,609,3813.8362099999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04274,LMC,RRab,0.494292,726.7698,,fundamental,ad974cfd40151596c05ac344eaa9e962073477f2dccc7a70d90b137485ca0619,photometry/OGLE-LMC-RRLYR-04274.dat,15768,657,3813.8297199999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04317,LMC,RRc,0.3454235,2166.58625,,first overtone,a86b8699f405548666790b0d931ba3123b67eb721ba9ff0eabd730b19e7ceb3a,photometry/OGLE-LMC-RRLYR-04317.dat,8712,363,2373.74064,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04345,LMC,RRc,0.3063575,466.67624,,first overtone,885c57e812543daa596cbd392f59c57a482930fc0a1ccb27fd44d027056b4ad8,photometry/OGLE-LMC-RRLYR-04345.dat,18840,785,4070.89999,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04387,LMC,RRc,0.36097,465.73398,,first overtone,db7fe0ac55d386965c7d169530c8e94957ba7a046046c33b2b4d38259c91ed92,photometry/OGLE-LMC-RRLYR-04387.dat,22392,933,4074.86185,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04417,LMC,RRc,0.3588722,465.69993,,first overtone,c8b9b9434ab99ee1daf2c727a70fdcd0c7c05cb1969999d38ab73fe39429b46a,photometry/OGLE-LMC-RRLYR-04417.dat,16056,669,4074.86185,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04419,LMC,RRd,0.3620534,465.60277,0.4863252,first overtone,48ce9652961cd6953c573ef16fb3b1b2fe17641cfb97762dcff00b59345c9e06,photometry/OGLE-LMC-RRLYR-04419.dat,21408,892,4074.8618799999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04505,LMC,RRab,0.6030438,465.70592,,fundamental,74ab276c70174910e142f56b5ad275a9e2f2f42dc26bbcb34f79199172bfd7eb,photometry/OGLE-LMC-RRLYR-04505.dat,16584,691,4074.8618699999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04508,LMC,RRc,0.3511776,465.50479,,first overtone,cdc666477d71e34caf3f15f9f99f425f0c6516c7e0aea1042028ea45575e47d7,photometry/OGLE-LMC-RRLYR-04508.dat,16248,677,4074.86185,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04523,LMC,RRab,0.6293508,465.24844,,fundamental,da7e1b5a184c0a048fe0e9cb445c37a5cb5e20e0be885c9ad436f57a915d8290,photometry/OGLE-LMC-RRLYR-04523.dat,16680,695,4074.86095,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04533,LMC,RRab,0.5423904,465.69933,,fundamental,2999a6a0803250a84d688f4acefecc2f3379727eddc525adf04e08220c2ff1ca,photometry/OGLE-LMC-RRLYR-04533.dat,16920,705,4074.8678899999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04554,LMC,RRab,0.6580068,726.56375,,fundamental,2bc9e333982cfb3a79473f65f1a38d53bb149996e04a2de8fc98977e3ff20fa6,photometry/OGLE-LMC-RRLYR-04554.dat,15720,655,3813.83852,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04581,LMC,RRab,0.5245372,465.53139,,fundamental,9acdde0b2377d5d793f083b20a125cf80e299cba471bc514cb433b3fd84390de,photometry/OGLE-LMC-RRLYR-04581.dat,16920,705,4074.86793,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04586,LMC,RRc,0.2790715,465.50474,,first overtone,337daab9cbbfc22dc836d5a1d20453f37820e3ef8acb0f3d1669426b2b471324,photometry/OGLE-LMC-RRLYR-04586.dat,13056,544,4053.9124199999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04632,LMC,RRc,0.31553,465.52062,,first overtone,bb657f742f3a8fe987777c18b007204b7bd5c371454849b62edededce2934aae,photometry/OGLE-LMC-RRLYR-04632.dat,16488,687,4074.8621999999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04650,LMC,RRab,0.5056375,465.59118,,fundamental,edb5c2a53a0231f40bb6ad15e0e8bcc355d30364887df1e51ded71109ac31581,photometry/OGLE-LMC-RRLYR-04650.dat,16872,703,4074.8668599999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04686,LMC,RRd,0.3808475,2166.84453,0.511577,first overtone,c3147eb96dbac5ceea6062d6fa1d1bea93c4a77a19a4c8976d598dad3f90bc40,photometry/OGLE-LMC-RRLYR-04686.dat,8736,364,2373.74064,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04712,LMC,RRab,0.4035475,465.65846,,fundamental,3115c7f874af1a8bffa13c551f8745fa3e09820bf160643c528198d6b5647a89,photometry/OGLE-LMC-RRLYR-04712.dat,16152,673,4074.8691299999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04745,LMC,RRab,0.4756777,465.71119,,fundamental,d1d3d0cc6c0cbc4afaca795a55ab02f556ba5c3e5a83fa502f6ca1419f79c2d8,photometry/OGLE-LMC-RRLYR-04745.dat,16728,697,4074.86174,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04763,LMC,RRab,0.535772,465.58101,,fundamental,3d8160d56f4adafab12b3c2f8c8b9eb10edf2f2c6bdea38e2b5704fcf2c0db04,photometry/OGLE-LMC-RRLYR-04763.dat,16872,703,4074.86777,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04786,LMC,RRab,0.5794373,2166.36088,,fundamental,457445451b54a1ac34db791278a123c1681dcba3d52985b3fbcea4a4b13bc704,photometry/OGLE-LMC-RRLYR-04786.dat,8640,360,2373.74367,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04824,LMC,RRd,0.3460888,726.69119,0.4656592,first overtone,25cf8a36f81dc7c14573f3eea013c5370e58f77afdd4c5d9e10936e05b53f7b2,photometry/OGLE-LMC-RRLYR-04824.dat,15720,655,3813.83914,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04851,LMC,RRab,0.5206715,2166.73529,,fundamental,65b81b84ad10f358f306484ea2e758dc928c308cc98a32e172d689f30914539f,photometry/OGLE-LMC-RRLYR-04851.dat,8520,355,2370.69334,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04867,LMC,RRe,0.298353,465.76554,,catalog RRe,40f613639c6995846dc26f9cf190c1b62f592efba0d4e2ea02a31e92c31d4388,photometry/OGLE-LMC-RRLYR-04867.dat,16752,698,4074.8605599999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04875,LMC,RRab,0.54974,726.79433,,fundamental,fbff029c27ad8e50eeabefffda6cabb89a0b252c9344007b1da3bc56849067c9,photometry/OGLE-LMC-RRLYR-04875.dat,15600,650,3813.83658,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04887,LMC,RRe,0.2774152,465.52355,,catalog RRe,1091ef06cab8e81536d634cd5fbca0e1363cb6301e2c80b650d67be19fdbf096,photometry/OGLE-LMC-RRLYR-04887.dat,16728,697,4074.8612399999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04900,LMC,RRc,0.3500191,2166.70341,,first overtone,5aba5616af256d85beaee13a10192808f2b22b9219a6058ddd1c0b40a450ad9a,photometry/OGLE-LMC-RRLYR-04900.dat,8928,372,2373.7408000000005,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04914,LMC,RRab,0.4201605,465.48002,,fundamental,e2486de96425b0323fa7cb812cb89fbc4d32c2cc92c10be353108fe4b0d3b982,photometry/OGLE-LMC-RRLYR-04914.dat,16752,698,4074.8612399999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04938,LMC,RRc,0.3259914,726.53212,,first overtone,dbd67faff1311bc883a43e1f5ad714d53604fb0c93775dc80455b87e4219bf25,photometry/OGLE-LMC-RRLYR-04938.dat,12600,525,3813.83678,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04943,LMC,RRab,0.538186,465.56322,,fundamental,9ca889738abc98303ae1f51c8e5b8db1943469c22eb55aadd1197bbad26f17ab,photometry/OGLE-LMC-RRLYR-04943.dat,16848,702,4074.86919,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-04958,LMC,RRab,0.536418,465.49954,,fundamental,73bd6e8c396584825f01b39db692a7f6b6a8bd720a1ab65c958352fc49a4ebef,photometry/OGLE-LMC-RRLYR-04958.dat,16872,703,4074.86739,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05102,LMC,RRab,0.50691,726.37082,,fundamental,b7e53fa70ca80e6451b4303b20e575d9468d695baa69c25f1d6d556dcfdb5c19,photometry/OGLE-LMC-RRLYR-05102.dat,15672,653,3813.83819,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05112,LMC,RRc,0.3480135,465.60187,,first overtone,d1467f7681bbb5004bb3db0820287e7229ce1edc0b45f06c56fd2eefcc49e90f,photometry/OGLE-LMC-RRLYR-05112.dat,16776,699,4074.86636,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05124,LMC,RRab,0.493302,465.48316,,fundamental,ba8b43ea0c668ee7365d72185415233e432bbba4ca27a75198504e1b098e5c45,photometry/OGLE-LMC-RRLYR-05124.dat,16848,702,4074.86649,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05131,LMC,RRc,0.301755,465.73756,,first overtone,d8fe600ea48475db35b03f150906a65fe9f806c92bb25a411b00b857a152ddb1,photometry/OGLE-LMC-RRLYR-05131.dat,16320,680,4074.8615299999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05201,LMC,RRab,0.5538125,465.2318,,fundamental,ce61527f90caeb472b4585585cc8a29fd09f74fccd8efc7f348ac26e406a31f6,photometry/OGLE-LMC-RRLYR-05201.dat,16920,705,4074.8683699999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05270,LMC,RRc,0.3261968,465.53676,,first overtone,7910507c1df682c73063ec07f5b302709eca3a69bfdcf17831a521c7f30aaf2e,photometry/OGLE-LMC-RRLYR-05270.dat,16824,701,4074.8679899999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05295,LMC,RRab,0.5425958,465.29034,,fundamental,3ce7042cfea06f510f7c834bf5a2b9e8dd679347fb9d4a8e2852677d88671c97,photometry/OGLE-LMC-RRLYR-05295.dat,16704,696,4074.8612999999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05301,LMC,RRab,0.5905764,726.27791,,fundamental,1656afdbeb4885d146f2ead88614f952f5ba7642f2bb317fbacfc4646893e7e8,photometry/OGLE-LMC-RRLYR-05301.dat,15600,650,3813.83806,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05321,LMC,RRc,0.3399196,465.56536,,first overtone,470f01169b21ae40c1cff5a088864da79c33017d1f9f653e2053f59426cb680f,photometry/OGLE-LMC-RRLYR-05321.dat,22392,933,4074.86633,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05335,LMC,RRc,0.2858098,465.68792,,first overtone,c8af08097cf165bb0c43874dc415302ccd330bc90b1ba398d86ead202397b763,photometry/OGLE-LMC-RRLYR-05335.dat,16800,700,4074.8682099999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05377,LMC,RRe,0.2746483,726.66822,,catalog RRe,db1f6b71cbc8cadd185d52b31964afaaf5b3dd3e3d05fa82aae7b4cd7310d1b3,photometry/OGLE-LMC-RRLYR-05377.dat,15816,659,3813.84471,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05402,LMC,RRab,0.5233784,726.67356,,fundamental,2dfdea59a9a6d02867a1ea41cf798ddcc1f6b2fad9d53ffb889a59b834428276,photometry/OGLE-LMC-RRLYR-05402.dat,23976,999,3813.8553399999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05415,LMC,RRab,0.596265,726.5549,,fundamental,345884ef1f3e93d62b6679a1c966afe296f643d6e3dffef8c468493d68b08738,photometry/OGLE-LMC-RRLYR-05415.dat,15432,643,3813.8486799999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05463,LMC,RRc,0.3465368,726.61434,,first overtone,03998d26b27b1bb631c6cebf107230cf08952ae5aa813660d600f4431641fadb,photometry/OGLE-LMC-RRLYR-05463.dat,15504,646,3813.8484,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05472,LMC,RRab,0.5000682,726.46072,,fundamental,dc5ff61f298a2393cc560d834e1052b2d97946a53f2660997d67e63a29fdee9a,photometry/OGLE-LMC-RRLYR-05472.dat,15840,660,3813.84367,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05484,LMC,RRab,0.570403,726.56677,,fundamental,2eae5b472965a8f7ec3078009a1c57a79ce5a09fbdf05d515ad3a8d2b5b7529b,photometry/OGLE-LMC-RRLYR-05484.dat,15648,652,3813.85556,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05534,LMC,RRab,0.3735715,726.74645,,fundamental,ade3b655872c07a2ca764cfdc855adb0d741201f5fe9bc0e5fc92f08cc04b975,photometry/OGLE-LMC-RRLYR-05534.dat,15432,643,3813.84878,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05537,LMC,RRab,0.5321596,726.57281,,fundamental,54449c14c496b71e5e9e5914bc8aa5230df00c580778f05ca6a2a8da285e321e,photometry/OGLE-LMC-RRLYR-05537.dat,15744,656,3813.8442,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05662,LMC,RRc,0.3345078,2166.89579,,first overtone,47d4b2683a50d7b0a3a297e81c2e1e683ffa674748bf3119147d8989e486393d,photometry/OGLE-LMC-RRLYR-05662.dat,8712,363,2373.7439999999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05714,LMC,RRab,0.596205,2166.44953,,fundamental,0ee3d6bf8cf7d8fac11fb8621c44a441fc1295eefdb76c520f07af947cc041a1,photometry/OGLE-LMC-RRLYR-05714.dat,6336,264,2352.7946199999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05719,LMC,RRab,0.5640778,2166.81283,,fundamental,c22532bffac643fbe6e62da98afd56641c446734eee25499bba133b0db610c42,photometry/OGLE-LMC-RRLYR-05719.dat,8640,360,2370.69334,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05748,LMC,RRc,0.2939815,726.53779,,first overtone,598ffb4d73c5b6bef2cad0f6d4778d5a8e50c3cac71373049371eabf13d94b3e,photometry/OGLE-LMC-RRLYR-05748.dat,15600,650,3813.8558299999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05760,LMC,RRc,0.2882525,2166.63324,,first overtone,86c974d3816dc5632d9959ce6cd176b711dcef4581c428d993b0bb44a5dddc15,photometry/OGLE-LMC-RRLYR-05760.dat,17352,723,2373.7444200000004,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05872,LMC,RRab,0.4703226,2167.63828,,fundamental,7b17ea193771188c5ea5d604de1f999989052915af828a1f8183d9dbd832380a,photometry/OGLE-LMC-RRLYR-05872.dat,8664,361,2373.7499999999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05874,LMC,RRab,0.600675,2166.50391,,fundamental,0888b24a65065bfd94d51220127b5e3c6b7f9ec5700f90efbe1cb964c3384add,photometry/OGLE-LMC-RRLYR-05874.dat,21480,895,2374.69257,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05923,LMC,RRab,0.65759,726.35836,,fundamental,69221b0f60185ca864516261defc6b19f386013aab8d4e498dd396f90c9d1c4a,photometry/OGLE-LMC-RRLYR-05923.dat,13728,572,3813.85016,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05925,LMC,RRe,0.2602275,2166.76117,,catalog RRe,1a75f1fd988c820ba2f4e7d677cf5e6b1c0cbf7bbdf4fb4d9b4f85359f68f167,photometry/OGLE-LMC-RRLYR-05925.dat,8976,374,2373.7408000000005,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05927,LMC,RRab,0.5670856,726.27082,,fundamental,acb9be2f417dfb06551297eb8643ecb156cf46de5456d7eef280602357e2cefe,photometry/OGLE-LMC-RRLYR-05927.dat,17832,743,3814.8042800000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05962,LMC,RRc,0.3714636,2166.75364,,first overtone,7f0c1e38299b2dce815aef4b742215d7383541713fa9c29d940add4418ba17e7,photometry/OGLE-LMC-RRLYR-05962.dat,8904,371,2373.74435,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-05990,LMC,RRab,0.4972512,726.73055,,fundamental,bc3ae96e7b0106fdb8c7e9c6f780fb52a19981d56865299de90aea306baf33e6,photometry/OGLE-LMC-RRLYR-05990.dat,25080,1045,3814.79921,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06001,LMC,RRab,0.501035,2166.82891,,fundamental,773df8169e1a98a310a70c7b08fbb3e35d8fc06268c701ffb9293756d9cd116b,photometry/OGLE-LMC-RRLYR-06001.dat,13488,562,2373.74435,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06006,LMC,RRab,0.571085,726.62797,,fundamental,2c33ac03873e82e42c077016470b8a321eed455000fd0c353980ad864ba998db,photometry/OGLE-LMC-RRLYR-06006.dat,25488,1062,3814.79677,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06009,LMC,RRab,0.4157582,726.38821,,fundamental,7d8ae414f8541282da9603d0b8c37b7e0a733ab1ff65cd4ab64df552ed5f76db,photometry/OGLE-LMC-RRLYR-06009.dat,24384,1016,3814.79994,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06010,LMC,RRc,0.29953,2167.63908,,first overtone,8ed2e813e0fb21c4e57266e3a36474a6a8d7573b4b837dfe6867c53c40542459,photometry/OGLE-LMC-RRLYR-06010.dat,17712,738,2373.7535999999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06026,LMC,RRc,0.3307832,2166.60688,,first overtone,6a5800364c448b1c369ae8a671b6a124f8feb7076f06d4f7d8b70e3fb29e321b,photometry/OGLE-LMC-RRLYR-06026.dat,8976,374,2373.7408000000005,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06040,LMC,RRab,0.530962,2167.81389,,fundamental,f418eaea126b8be2f15ed8faec9312858ee1ea7af0ecfbf960f2c65e4e3c7c69,photometry/OGLE-LMC-RRLYR-06040.dat,12864,536,2373.75016,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06055,LMC,RRab,0.599699,726.45258,,fundamental,761e8badbc94cb01f492632293313e8ce6ed80c9088aba442f8a6a02adb0eeb1,photometry/OGLE-LMC-RRLYR-06055.dat,19728,822,3814.8040300000002,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06068,LMC,RRc,0.4379796,726.5687,,first overtone,713faa81a412155a4e50c4af0150e352be48afd864a4afc96537f1809ce6c399,photometry/OGLE-LMC-RRLYR-06068.dat,16944,706,3814.79903,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06108,LMC,RRc,0.3496185,726.72232,,first overtone,b45f6e6d554cbcc5097fdd36009eb23ddd834610e2fa6388b5a3a0608089c07c,photometry/OGLE-LMC-RRLYR-06108.dat,16920,705,3814.79899,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06125,LMC,RRab,0.5156825,726.42857,,fundamental,0c26bf2c9b76f9e72c85e54f82c6cb9c9467e434170169ca991acad0a51e3928,photometry/OGLE-LMC-RRLYR-06125.dat,24768,1032,3814.7931,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-06154,LMC,RRab,0.5314966,2167.47435,,fundamental,55b82ac98d1becd5777ff90272e1db5565b3b5b11d68c2266efaa4839d364116,photometry/OGLE-LMC-RRLYR-06154.dat,13968,582,2373.75035,True,False,Exact duplicate folded phases
